Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
1570004,0.8203373,9.374001e-05,84.24099,16.110806,0.54533744,1051.792041993141,1051.7920410051943,2283.8
1580000,0.8320336,9.370001e-05,84.39487,14.439646,0.6253858,873.7886410802603,873.7886472996324,2276.75
1590000,0.84659207,9.366002e-05,83.7034,11.958253,0.48196974,899.3352635502815,899.335266193375,2272.5
1600004,0.8025211,9.362001e-05,78.99752,11.606536,0.480134,1036.964595079422,1036.9645981788635,2218.1666666666665
1610000,0.8172442,9.358001e-05,80.70998,9.2132015,0.5112126,1013.2056213952601,1013.2056240290403,2305.5
1620003,0.79559004,9.354001e-05,75.5113,16.869833,0.5140822,949.6072542071342,949.6072585787624,2297.25
1630004,0.8189506,9.35e-05,83.06285,6.5935683,0.50853574,1032.6481159627438,1032.6481191404164,2346.5
1640001,0.7898599,9.346001e-05,80.75312,9.29942,0.5174817,986.6038605570793,986.603863067925,2535.0
1650003,0.78104895,9.3420014e-05,71.35869,12.834094,0.5498196,1030.038227468729,1030.0382246846955,2442.5
1660001,0.7975909,9.3380004e-05,75.00407,9.712881,0.51977026,1128.1922527154286,1128.1922590360045,2631.3333333333335
1670003,0.76888824,9.3340015e-05,77.33888,10.690815,0.53773725,909.0219295422236,909.0219336015483,2166.1666666666665
1680004,0.8483123,9.330001e-05,90.420166,7.201837,0.51384413,971.7267881333828,971.7267957404256,2116.5
1690003,0.8067478,9.326001e-05,80.41533,7.8315024,0.48099518,1007.5917785838246,1007.5917736683041,2141.25
1700000,0.842703,9.322001e-05,83.625374,6.592893,0.52970177,1110.436102643609,1110.436095310996,2262.1666666666665
1710002,0.7902535,9.318002e-05,79.17765,11.464376,0.49597377,1191.0173994600773,1191.0173963364214,2281.0
1720002,0.7947882,9.314001e-05,69.61352,9.602125,0.55863917,1107.5399107098578,1107.5399198144673,2464.8
1730001,0.82137567,9.310001e-05,85.44035,9.41628,0.5208359,1221.4933154185612,1221.4933175519109,2439.6666666666665
1740001,0.8055714,9.3060014e-05,77.122894,7.025611,0.45656872,1021.1227250769734,1021.1227281242609,2412.5
1750002,0.8608512,9.302002e-05,82.9533,5.5924797,0.4540147,1165.714266737302,1165.71427049612,2515.6666666666665
1760001,0.7900868,9.2980015e-05,81.99344,9.790194,0.541152,1111.3194161256154,1111.319417603314,2418.0
1770002,0.7899891,9.294001e-05,73.514244,9.248561,0.4515252,1199.3867431640624,1199.3867353864014,2576.2
1780002,0.82074004,9.290001e-05,86.103134,8.040827,0.42204842,1215.4773542881012,1215.4773566629738,2477.25
1790004,0.76172984,9.2860006e-05,81.681854,11.986265,0.45219308,1135.9612423181534,1135.9612550139427,2284.75
1800002,0.79889846,9.282e-05,80.946754,10.68929,0.5162724,1178.6540771722794,1178.654075106606,2621.75
1810001,0.7886101,9.2780014e-05,88.11306,7.425318,0.46966112,1060.1287425756454,1060.1287285014987,2404.5
1820003,0.82270277,9.274e-05,71.86944,13.699391,0.5593235,1212.2069766044617,1212.2069781832397,2641.8
1830001,0.8142471,9.2700015e-05,81.55269,17.584602,0.617292,850.6615614145994,850.6615643333644,2593.0
1840001,0.80887556,9.266002e-05,79.96485,11.401328,0.529621,918.8074858486652,918.8074883054942,2477.25
1850001,0.834475,9.2620015e-05,88.98821,9.070372,0.44971806,1014.027091525495,1014.0270913206041,2264.5
1860003,0.81441027,9.2580005e-05,79.766716,10.683316,0.50537866,1119.8578785300256,1119.8578801214694,2425.4
1870002,0.8006411,9.254001e-05,78.66296,6.304709,0.45773548,1266.1076599955559,1266.1076546292752,2531.75
1880001,0.82787067,9.250002e-05,82.81924,10.170891,0.49232703,1162.8247743844986,1162.8247811744611,2532.3333333333335
1890002,0.8295119,9.246002e-05,82.77851,5.830586,0.4798679,1240.7341128786404,1240.7341169938445,2691.0
1900002,0.83155936,9.2420014e-05,82.145004,12.493356,0.43827796,1095.1026246100664,1095.1026184428483,2478.0
1910003,0.81560653,9.238001e-05,84.15192,7.533797,0.49850044,1133.6776905059814,1133.677700407803,2494.0
1920002,0.7890464,9.2340015e-05,77.16614,9.899797,0.5484152,1202.5893485229462,1202.5893398858607,2567.75
1930004,0.8434268,9.230001e-05,83.331696,8.176297,0.48669833,1177.264098212123,1177.264091663994,2654.0
1940004,0.80353147,9.226e-05,80.952126,8.470104,0.4927877,1129.8138714656234,1129.813871210441,2563.75
1950002,0.8180803,9.222001e-05,75.696465,8.253944,0.4705357,1358.9907130797703,1358.990714860459,2866.3333333333335
1960001,0.83791494,9.218001e-05,84.736916,7.9681296,0.5294436,1225.8040292461712,1225.804039672017,2658.6666666666665
1970003,0.81747216,9.214001e-05,78.15611,11.245476,0.5430225,1098.7964846491814,1098.7964797511697,2661.8
1980004,0.8154064,9.21e-05,75.38328,15.8982,0.5619448,1146.1968980828922,1146.196897874276,2675.0
1990004,0.85896814,9.206e-05,80.74849,7.4063125,0.51264274,1132.4808429777622,1132.4808477982879,2871.0
2000003,0.8192661,9.2020004e-05,72.384056,10.100917,0.5820134,1302.0868137955665,1302.0868178874255,2923.8
2010003,0.8168127,9.198001e-05,76.24326,9.404448,0.48220268,1169.794672012329,1169.7946670986712,2650.0
2020004,0.83047915,9.1940004e-05,81.91787,11.129419,0.53099287,1244.70905093352,1244.7090449010332,2740.3333333333335
2030003,0.82798076,9.19e-05,82.642914,6.309309,0.49622822,1423.5428107380867,1423.5428079416354,2789.6666666666665
2040003,0.8485371,9.1860005e-05,83.90715,8.357153,0.43614453,1249.4943066716194,1249.4943123698235,2576.4
2050001,0.81011367,9.182002e-05,84.506714,5.6972895,0.48111644,1124.936972424388,1124.936967894435,2379.5
2060001,0.81835,9.178002e-05,78.06767,9.444296,0.49040774,1361.0382598837216,1361.0382606722414,2699.6666666666665
2070003,0.81309664,9.174001e-05,88.09946,5.9642453,0.48454887,1176.0342140098412,1176.0342042495806,2505.6666666666665
2080003,0.80725735,9.170001e-05,84.658005,11.561854,0.5374382,1231.801906581968,1231.8019013255835,2564.5
2090003,0.8586155,9.166001e-05,87.12597,8.734996,0.45848107,1304.8721642494202,1304.8721604843934,2642.3333333333335
2100000,0.8480597,9.1620015e-05,85.01196,12.609665,0.43592364,1250.3323664218187,1250.3323771040887,2588.5
2110003,0.78744733,9.158001e-05,70.36465,12.101635,0.40342563,1277.6106145083904,1277.610612647608,2785.0
2120003,0.83682805,9.154001e-05,89.275444,6.288928,0.44031233,1313.4926487207413,1313.492651451379,2790.0
2130003,0.8278605,9.1500006e-05,80.27499,16.360209,0.49173427,1297.806780219078,1297.8067840281874,2871.25
2140000,0.7795378,9.146002e-05,75.45759,7.434738,0.49304408,1294.1527580618858,1294.1527485121042,2826.5
2150002,0.7954379,9.142001e-05,80.326485,7.020256,0.47927094,1326.729253679514,1326.7292599640787,2896.0
2160004,0.82765526,9.138001e-05,90.34801,7.493243,0.41676274,1270.7109678387642,1270.7109758406878,2740.0
2170002,0.7900518,9.134001e-05,72.98364,8.045416,0.48150453,1317.6281169652939,1317.6281180176884,2916.5
2180003,0.7736716,9.130001e-05,78.157036,10.778538,0.49071798,1322.425600508849,1322.4256104007363,2828.0
2190001,0.7871296,9.126001e-05,81.106316,6.532054,0.42555356,1377.525701244672,1377.525702399512,3227.0
2200004,0.74437153,9.122001e-05,74.484604,7.1247544,0.4218288,1291.1011349707842,1291.1011347314343,2859.75
2210003,0.7481138,9.118e-05,86.724365,6.9765563,0.45119685,1294.860417385896,1294.8604228620727,2811.3333333333335
2220000,0.7665667,9.114001e-05,86.15868,6.880405,0.50919247,1288.943980495135,1288.9439767772953,2784.0
2230002,0.75194746,9.110002e-05,72.21671,9.162165,0.50639224,1364.2397584468126,1364.2397617781535,2978.75
2240003,0.7722811,9.106001e-05,80.55715,6.6303773,0.45096272,1494.6171682874362,1494.6171756014228,3079.3333333333335
2250004,0.7565618,9.102e-05,86.446144,5.771963,0.42856413,1302.8636002937953,1302.863602059583,2910.0
2260001,0.73642063,9.098001e-05,81.03618,17.00364,0.44314533,1143.5251153707504,1143.525109436363,2682.75
2270000,0.76698774,9.094002e-05,77.866035,16.144781,0.50441873,1122.134283518791,1122.1342912949622,2724.2
2280001,0.6719035,9.090002e-05,66.71681,12.74027,0.48720425,1007.6228778362274,1007.6228653118014,2675.0
2290004,0.78512394,9.086001e-05,67.16578,8.939578,0.56644523,1335.82702344656,1335.8270212536056,3813.0
2300000,0.7058112,9.082001e-05,68.97493,15.1383505,0.49463618,1111.8239269653957,1111.8239225670695,3101.6666666666665
2310004,0.75980073,9.078001e-05,67.0166,13.292056,0.5307601,1237.8964940831065,1237.8964922465384,3421.25
2320002,0.74457264,9.074001e-05,79.6954,6.946738,0.5124284,1502.5629119873047,1502.562917727977,3044.0
2330004,0.76483977,9.070001e-05,79.932365,6.833155,0.4411079,1341.9546138644218,1341.954605076462,2994.75
2340002,0.7597666,9.066001e-05,72.62013,11.406423,0.49867696,1135.41309350729,1135.413095009327,2786.2
2350001,0.68087757,9.062002e-05,71.98915,12.572481,0.46847212,914.8442825078964,914.8442961834371,2240.5
2360001,0.7206765,9.058002e-05,63.31581,13.948387,0.50331986,1297.5972486138344,1297.597239561379,3708.5
2370001,0.6899424,9.0540016e-05,48.854782,15.548822,0.6259365,1218.1014924446742,1218.1014821554224,3556.0
2380002,0.7247448,9.050002e-05,71.591545,8.5270605,0.5067972,1283.9890245993931,1283.9890158275764,3982.0
2390001,0.6940267,9.046002e-05,56.86507,13.411814,0.57433,1292.7387070655823,1292.7387093864381,3831.5
2400002,0.7140938,9.042001e-05,63.48044,11.622683,0.64910513,1356.4187768399715,1356.418787393719,3462.0
2410004,0.7303239,9.038001e-05,56.513046,11.198347,0.54979455,1343.7250376343727,1343.7250328809023,3470.0
2420002,0.72443366,9.0340014e-05,71.503296,8.70148,0.52003884,1191.1535645723343,1191.1535593383014,3519.0
2430001,0.7025958,9.030002e-05,55.130997,11.938252,0.5977825,1172.5022309521835,1172.5022407894332,3396.6666666666665
