Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/Extrinsic Reward,Policy/Curiosity Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss
1820000,0.63866985,6.3700085e-05,-840.453,-0.002438772,None,None,None,None,616.83154,0.14113519,1.7333865e-06,1.6997253e-08
1830000,0.6404415,6.35001e-05,-852.44604,0.00015229998,None,None,None,None,583.91394,0.13428071,1.750962e-05,0.0005746942
1840002,0.63763016,6.3300075e-05,-864.4958,0.002139284,None,None,None,None,556.2183,0.13615027,9.807836e-06,1.6375983e-06
1850000,0.6406681,6.310007e-05,-875.3053,0.0037760665,None,None,None,None,531.7899,0.13873208,4.749825e-06,2.10754e-07
1860000,0.640842,6.290009e-05,-887.0085,0.0018887176,None,None,None,None,505.68048,0.14008912,7.596296e-06,2.0122748e-07
1870000,0.6398606,6.270009e-05,-898.2992,0.0049556145,None,None,None,None,479.91617,0.13608022,1.032658e-06,1.7602995e-08
1880001,0.6386078,6.250008e-05,-908.79706,0.0021289773,None,None,None,None,456.73206,0.13879667,8.275482e-07,5.216359e-09
1890001,0.638211,6.2300074e-05,-919.0092,0.003262518,None,None,None,None,433.7885,0.1391288,8.511884e-06,1.0487089e-07
1900000,0.6396103,6.210008e-05,-927.2722,-0.0006959657,None,None,None,None,416.17603,0.13643043,3.3876964e-07,4.4327715e-09
1910002,0.6349283,6.1900064e-05,-935.5268,-0.0040383143,None,None,None,None,398.22366,0.14226507,9.3040416e-07,5.2079168e-09
1920002,0.6375331,6.1700055e-05,-943.6669,-0.002770925,None,None,None,None,383.3867,0.14299342,1.5197097e-06,4.195683e-09
1930000,0.6386522,6.1500075e-05,-951.6595,-0.00084481813,None,None,None,None,367.5577,0.14076093,9.929746e-07,7.977398e-10
1940002,0.6350622,6.130007e-05,-959.71857,0.0021440075,None,None,None,None,353.88174,0.14425854,1.0834779e-05,1.7717726e-07
1950000,0.63572127,6.110007e-05,-967.755,2.1643751e-05,None,None,None,None,335.78204,0.14025618,3.5198047e-07,4.8316453e-09
1960000,0.6371847,6.0900093e-05,-975.8572,0.0020160798,None,None,None,None,321.43475,0.13840948,8.992274e-06,5.1099786e-08
1970002,0.6377426,6.0700073e-05,-984.44507,0.0036295007,None,None,None,None,309.42056,0.13857381,3.140178e-07,2.0921909e-09
1980000,0.63564384,6.0500075e-05,-992.37256,0.00040061158,None,None,None,None,294.6373,0.1406649,1.431804e-06,3.6839107e-09
1990002,0.6356058,6.0300066e-05,-1000.637,0.0010476451,None,None,None,None,278.7159,0.13770068,1.3236371e-06,1.234239e-09
2000000,0.63700956,6.0100072e-05,-1008.2013,-0.0020732144,None,None,None,None,267.466,0.14596711,1.7630977e-06,0.0
2010002,0.6387712,5.990007e-05,-1015.2958,-0.005852953,None,None,None,None,257.47818,0.14225331,1.4045115e-06,5.3809773e-10
2020002,0.63833046,5.9700047e-05,-1022.7884,-0.0016992409,None,None,None,None,243.8184,0.13722849,2.347448e-05,0.0002691302
2030001,0.6375537,5.9500057e-05,-1030.3391,0.0018581838,None,None,None,None,231.84169,0.14334531,1.229202e-06,4.938834e-10
2040001,0.6331032,5.930007e-05,-1038.0153,0.0024791546,None,None,None,None,222.40512,0.13840804,1.0985126e-06,1.4976429e-09
2050001,0.6325973,5.9100075e-05,-1045.3156,0.00015958265,None,None,None,None,208.62009,0.14103135,8.327183e-06,2.2766547e-07
2060000,0.6362837,5.8900085e-05,-1052.3501,-0.0009987114,None,None,None,None,198.504,0.1396589,4.854816e-07,4.7412807e-10
2070001,0.63502324,5.870008e-05,-1059.3335,-0.0019127209,None,None,None,None,191.02753,0.14214858,1.2134005e-06,5.0894324e-09
2080001,0.63672024,5.850007e-05,-1066.3419,0.004762909,None,None,None,None,180.11473,0.13791901,1.3085496e-06,6.276637e-09
2090000,0.63533777,5.830008e-05,-1073.2479,0.0019315283,None,None,None,None,171.59286,0.14374827,7.697828e-06,9.40856e-08
2100001,0.63474935,5.8100082e-05,-1080.1544,0.00053069985,None,None,None,None,161.51318,0.13817176,4.2730284e-07,1.3659404e-09
2110000,0.6358029,5.790008e-05,-1086.6747,0.00045092643,None,None,None,None,154.55595,0.14804646,1.5408514e-06,1.8156114e-09
2120002,0.63384545,5.7700072e-05,-1093.2158,0.0015006316,None,None,None,None,146.28426,0.14063117,1.368051e-06,6.651521e-10
2130001,0.6345122,5.7500063e-05,-1099.8479,0.0018699553,None,None,None,None,137.37766,0.14848694,1.209981e-06,2.1185258e-09
2140001,0.63404894,5.7300073e-05,-1105.3475,0.0028697385,None,None,None,None,130.57782,0.14390938,1.2020348e-06,1.1326396e-09
2150002,0.63554066,5.7100064e-05,-1111.3231,0.0038477995,None,None,None,None,124.32016,0.13894717,1.1974766e-06,4.7686716e-10
2160002,0.6330655,5.6900055e-05,-1117.6649,0.00094864535,None,None,None,None,117.60307,0.1375351,1.3563483e-06,5.3809757e-10
2170001,0.63449216,5.6700064e-05,-1124.4131,0.0011944318,None,None,None,None,109.74038,0.14108995,1.2015201e-06,2.7093025e-10
2180000,0.6349535,5.650008e-05,-1130.8225,0.0028475197,None,None,None,None,103.64496,0.13670468,1.4481792e-06,5.4092014e-10
2190002,0.6326466,5.6300072e-05,-1136.1061,0.0033546793,None,None,None,None,98.451965,0.14227267,1.8290742e-06,7.412958e-10
2200001,0.6350915,5.6100067e-05,-1140.4124,0.0022379877,None,None,None,None,94.60543,0.1358557,1.3736307e-05,3.4395168e-07
2210000,0.6333221,5.5900084e-05,-1145.3926,-0.00028387402,None,None,None,None,89.94018,0.14054897,2.1477021e-07,3.954837e-09
2220001,0.6340187,5.5700086e-05,-1149.6558,-0.0015143706,None,None,None,None,85.05438,0.13537961,6.5690404e-07,3.1420433e-09
2230000,0.6335034,5.5500084e-05,-1153.8169,-0.0015413074,None,None,None,None,82.668884,0.13543443,1.3336639e-05,9.6541974e-08
2240001,0.635037,5.5300083e-05,-1157.5564,-0.004366572,None,None,None,None,78.17467,0.14121732,1.2313161e-05,0.00020396279
2250000,0.6349742,5.5100085e-05,-1161.0963,-0.00354011,None,None,None,None,74.9283,0.13856542,1.3991996e-05,1.9505499e-06
2260000,0.63499296,5.4900098e-05,-1164.2362,-0.00019097171,None,None,None,None,73.072205,0.14513052,1.0704413e-05,3.7555833e-07
2270000,0.63377225,5.4700093e-05,-1167.1158,0.00028932127,None,None,None,None,69.797714,0.14027841,1.4321262e-05,2.5449165e-07
2280000,0.6350312,5.45001e-05,-1169.81,0.00014804048,None,None,None,None,67.55579,0.13685079,8.7099136e-07,5.0799426e-10
2290001,0.63201475,5.4300086e-05,-1172.0002,-0.004331523,None,None,None,None,66.07686,0.13883787,3.2167005e-05,2.945092e-07
2300001,0.63424075,5.4100074e-05,-1174.294,-0.001963132,None,None,None,None,64.533676,0.1374074,1.1694499e-05,7.9630425e-08
2310001,0.6308136,5.3900076e-05,-1176.4357,-0.00036930962,None,None,None,None,62.455666,0.13914558,2.4225952e-05,1.26749e-07
2320002,0.6335815,5.3700067e-05,-1178.1871,0.00083107577,None,None,None,None,61.54844,0.14085819,2.7721904e-05,1.6153263e-07
2330002,0.63196576,5.3500054e-05,-1180.1562,0.0003654427,None,None,None,None,59.491013,0.14226669,3.6918034e-06,3.7023234e-08
2340001,0.63261044,5.3300068e-05,-1182.979,-0.000745856,None,None,None,None,57.453644,0.14590468,4.034016e-06,2.2710042e-08
2350002,0.63420326,5.310007e-05,-1185.3143,0.0031551614,None,None,None,None,55.662537,0.13752478,9.095372e-06,8.06582e-08
2360002,0.6316313,5.2900057e-05,-1187.6301,0.0039959042,None,None,None,None,53.443493,0.14919882,1.3050117e-05,1.9246109e-07
2370000,0.6300129,5.2700074e-05,-1189.8469,0.0026012552,None,None,None,None,52.004997,0.14577301,1.3487554e-05,2.2070819e-07
2380000,0.6328087,5.2500098e-05,-1192.2781,0.00227661,None,None,None,None,50.211887,0.1401666,1.1241285e-05,2.5816468e-07
2390002,0.63123953,5.2300078e-05,-1195.4169,0.00015877231,None,None,None,None,48.055847,0.14087805,4.353172e-06,9.4666554e-08
2400001,0.6335411,5.210007e-05,-1197.6917,0.0013689233,None,None,None,None,46.8047,0.14113161,1.3736967e-05,2.6537813e-07
2410002,0.6295139,5.190007e-05,-1199.8535,-0.0011109706,None,None,None,None,45.093758,0.13809478,2.1413314e-05,4.5097931e-07
2420000,0.63151217,5.1700077e-05,-1201.7777,0.003242302,None,None,None,None,43.589943,0.14137654,9.132811e-06,1.605161e-07
2430000,0.6298284,5.15001e-05,-1204.1821,0.0015156899,None,None,None,None,42.318714,0.14366046,1.494966e-05,2.9128645e-07
2440000,0.63184226,5.1300096e-05,-1206.1132,0.00072218344,None,None,None,None,41.151295,0.14002396,1.3614573e-05,2.2643822e-07
2450002,0.6306954,5.1100076e-05,-1207.6428,0.00048990984,None,None,None,None,40.21881,0.14402783,5.3397227e-05,0.00015551534
2460002,0.63070476,5.090006e-05,-1209.0641,0.0025294481,None,None,None,None,39.118652,0.14554098,5.4310854e-05,7.405428e-09
2470000,0.62774265,5.070008e-05,-1210.5719,0.0044936896,None,None,None,None,38.028687,0.14500852,2.0372354e-05,4.142976e-09
2480000,0.6314752,5.0500093e-05,-1212.8281,0.0030284768,None,None,None,None,36.71376,0.13980007,2.7716162e-05,8.306652e-09
2490001,0.6290456,5.0300092e-05,-1214.9386,0.002105466,None,None,None,None,34.972332,0.14351429,1.6474343e-05,7.461881e-09
2500002,0.62746584,5.0100072e-05,-1216.6652,0.0040446427,None,None,None,None,34.48288,0.13711542,3.683449e-05,7.595497e-08
2510002,0.6292896,4.990006e-05,-1218.032,0.0022283124,None,None,None,None,33.28902,0.14782077,2.178146e-05,1.1163928e-07
2520000,0.6293548,4.970008e-05,-1219.6315,0.00049850595,None,None,None,None,32.958874,0.13768452,4.323917e-05,5.912173e-07
