Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
12100,1.3540676,0.00017950505,0.9725915,0.9844961240310077,0.9844961240310077,5.069767441860465,0.013566505,0.2323461
12200,1.3539234,0.00017850507,0.98244566,0.9928571428571429,0.9928571428571429,4.514285714285714,0.0047688177,0.23817553
12300,1.3541166,0.00017750508,0.9752404,0.9924242424242424,0.9924242424242424,4.901515151515151,0.0033654673,0.224178
12400,1.3538504,0.00017650505,0.97723943,0.9922480620155039,0.9922480620155039,5.0310077519379846,0.0017268853,0.2267791
12500,1.3534415,0.00017550506,0.9754687,0.9923076923076923,0.9923076923076923,5.069230769230769,0.0020278418,0.25375184
12600,1.3531102,0.00017450505,0.9737297,0.9859154929577465,0.9859154929577465,4.450704225352113,0.0055131507,0.25938416
12700,1.3532405,0.00017350505,0.9786345,1.0,1.0,4.759124087591241,0.0006458479,0.23543827
12800,1.3542813,0.00017250507,0.9797108,0.9928571428571429,0.9928571428571429,4.621428571428571,0.0021205759,0.22155963
12900,1.3543619,0.00017150506,0.97976565,1.0,1.0,5.0,0.00021681785,0.26820523
13000,1.3531073,0.00017050507,0.9798749,1.0,1.0,4.62043795620438,0.00012735711,0.25159407
13100,1.3523525,0.00016950507,0.98125595,1.0,1.0,4.598591549295775,0.00018531097,0.24011473
13200,1.351015,0.00016850507,0.9716427,0.9848484848484849,0.9848484848484849,4.886363636363637,0.008995115,0.24086754
13300,1.350598,0.00016750507,0.9765231,0.9858156028368794,0.9858156028368794,4.468085106382978,0.0057069394,0.22513361
13400,1.3490994,0.00016650505,0.98026186,1.0,1.0,4.875,0.00024971264,0.25034633
13500,1.3476753,0.00016550504,0.9825981,1.0,1.0,4.258503401360544,0.00014693038,0.2483222
13600,1.3459026,0.00016450505,0.9808384,1.0,1.0,4.924812030075188,0.00029669915,0.22732039
13700,1.3452237,0.00016350506,0.9793368,0.9923664122137404,0.9923664122137404,4.900763358778626,0.0013652489,0.22131698
13800,1.3442101,0.00016250506,0.98029953,1.0,1.0,4.75,0.00014330036,0.24481452
13900,1.3421466,0.00016150506,0.98210025,1.0,1.0,4.575539568345324,0.00012997341,0.2523051
14000,1.3397751,0.00016050506,0.97985095,1.0,1.0,4.725925925925926,0.00010394237,0.25793007
