Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2600002,0.6480475,8.9620014e-05,167.83246,10743.548466801643,10743.548434823751,9844.0,20.171871,0.5267068
2610000,0.65269023,8.958002e-05,183.18622,10651.71930904314,10651.719267986715,9844.0,23.743483,0.7198575
2620003,0.64282316,8.9540015e-05,193.98613,2130.1424808502197,2130.142481997609,2189.0,36.30532,0.55646497
2630001,0.61146957,8.950002e-05,168.87462,1887.5299566984177,1887.5299770385027,2756.0,53.598976,0.5205886
2640002,0.6614378,8.9460016e-05,188.09909,10801.18744623661,10801.187416359782,9844.0,15.877952,0.5570002
2650004,0.65434,8.942002e-05,187.61392,10702.972804110497,10702.97279008478,9844.0,17.675058,0.60940945
2660001,0.6605642,8.938e-05,197.06425,10946.719036102295,10946.719090491533,9844.0,13.155581,0.62885106
2670003,0.6493792,8.9340014e-05,199.80338,10923.330480575562,10923.330462992191,9844.0,6.8210917,0.53328794
2680002,0.64754754,8.930001e-05,197.08159,10987.989051818848,10987.988983869553,9844.0,8.957603,0.55506337
2690000,0.6464353,8.9260015e-05,192.90662,10788.424452230334,10788.424515932798,9844.0,8.620848,0.5495217
2700001,0.65566444,8.9220026e-05,195.1341,10730.58892416954,10730.588871337473,9844.0,13.358708,0.6271378
2710001,0.6607974,8.918002e-05,212.2798,10982.10534286499,10982.105355978012,9844.0,13.839415,0.54139817
2720001,0.65702313,8.914002e-05,203.40703,None,None,None,6.095235,0.504274
2730004,0.6724426,8.9100016e-05,201.84392,10523.104116082191,10523.104154020548,9844.0,8.393273,0.52353525
2740004,0.6927375,8.9060006e-05,205.8609,10940.30174446106,10940.301688060164,9844.0,5.220299,0.5563129
2750004,0.6608918,8.902002e-05,190.69777,10744.243156909943,10744.243174578995,9844.0,16.270666,0.60840714
2760002,0.67998815,8.8980014e-05,213.82527,11011.692940711975,11011.692900441587,9844.0,6.9523287,0.5949938
2770002,0.66743386,8.894001e-05,210.85922,None,None,None,2.0074816,0.53428364
2780002,0.66726613,8.8900015e-05,217.1577,11024.049201965332,11024.049360834062,9844.0,3.7225156,0.41787976
2790002,0.6635447,8.886002e-05,213.42642,None,None,None,2.2960467,0.42177743
2800000,0.66505337,8.8820016e-05,210.70676,11134.45367527008,11134.45368784666,9844.0,4.6013374,0.573284
2810002,0.64741975,8.878002e-05,213.83002,11163.10087776184,11163.100849717855,9844.0,5.7787585,0.44669205
2820003,0.6555327,8.874002e-05,213.63657,11179.468360900879,11179.46832831949,9844.0,4.5664062,0.5733638
2830001,0.6569242,8.870001e-05,217.6581,10705.299134254456,10705.29918961227,9844.0,6.145677,0.42170563
2840001,0.65166444,8.866002e-05,216.30647,None,None,None,3.5819435,0.5123237
2850004,0.6477258,8.8620014e-05,211.98709,11138.293002128601,11138.29307129234,9844.0,16.36854,0.5344801
2860001,0.62857634,8.858002e-05,213.24841,6545.401514932513,6545.401469152421,6003.5,137.23648,0.5741809
2870004,0.6773828,8.8540015e-05,215.395,10909.559886932373,10909.559922650456,9844.0,3.1449103,0.4870429
2880004,0.67786306,8.8500004e-05,220.77016,None,None,None,17.860119,0.4787495
2890002,0.6835917,8.846001e-05,217.14946,8945.993842124939,8945.993796169758,9844.0,7.3075194,0.4101291
2900003,0.70815724,8.842001e-05,220.53407,10582.098204135895,10582.098236896098,9844.0,9.67314,0.5092879
2910002,0.6884744,8.838002e-05,222.14832,None,None,None,0.6520405,0.47039214
2920002,0.68607205,8.834002e-05,223.59125,10354.351630359888,10354.351569660008,9844.0,2.378064,0.45284453
2930001,0.67346215,8.8300025e-05,221.11049,None,None,None,2.4368496,0.46336484
2940003,0.67355055,8.8260014e-05,215.77843,11073.94508266449,11073.945110142231,9844.0,7.566243,0.5944894
2950002,0.6592358,8.822001e-05,216.80882,8945.634760200977,8945.634766373783,7930.75,27.169994,0.5072541
2960000,0.66645914,8.818002e-05,222.76968,11403.687232971191,11403.687267422676,9844.0,2.3906696,0.4783725
2970002,0.6692097,8.814003e-05,226.27765,None,None,None,0.36612985,0.5047637
2980004,0.6675664,8.8100016e-05,225.32733,None,None,None,0.36642724,0.47723517
2990004,0.66441727,8.806001e-05,221.22891,None,None,None,0.91041154,0.45041665
3000003,0.6656493,8.802001e-05,223.41019,11375.529392878214,11375.52940886716,9844.0,1.3826582,0.5793465
3010002,0.66763794,8.798001e-05,226.09372,11511.134580612183,11511.13449215889,9844.0,0.945045,0.51610637
3020002,0.6535076,8.794002e-05,228.30507,None,None,None,2.418224,0.48015228
3030003,0.6433934,8.7900014e-05,226.66013,None,None,None,0.46643978,0.4606298
3040002,0.65249974,8.786001e-05,221.08551,11473.639633178711,11473.639647841454,9844.0,0.722036,0.556528
3050004,0.65438503,8.7820015e-05,222.85295,11488.555180072784,11488.555217780173,9844.0,1.5769749,0.5719588
3060001,0.65768915,8.778001e-05,230.70277,11416.678945541382,11416.678886860609,9844.0,0.68668824,0.53060913
3070003,0.6534919,8.7740016e-05,231.52676,None,None,None,0.14229253,0.49123794
3080001,0.6601487,8.770001e-05,229.92567,None,None,None,0.17611046,0.47545242
3090004,0.6613324,8.766002e-05,227.0451,11578.332584381104,11578.332686901093,9844.0,0.39729393,0.43119735
3100000,0.6638255,8.7620014e-05,228.4899,11652.553651809692,11652.553699374199,9844.0,0.91185474,0.57731324
3110000,0.66356015,8.7580025e-05,229.52829,11702.370084762573,11702.370085954666,9844.0,0.35443705,0.5192806
3120000,0.6569905,8.754002e-05,232.85411,None,None,None,0.31560132,0.45804033
3130001,0.65677464,8.7500026e-05,230.22305,None,None,None,0.23650515,0.48394224
3140001,0.65946126,8.746002e-05,228.90218,11733.232334136963,11733.232387026152,9844.0,0.7978755,0.54979753
3150002,0.6598719,8.742002e-05,230.53848,11753.781092643738,11753.781138896942,9844.0,0.38219562,0.58602923
3160003,0.66019005,8.7380016e-05,234.15976,None,None,None,0.26865587,0.5078349
3170001,0.6593507,8.734002e-05,232.28809,11767.650093078613,11767.650089740753,9844.0,0.13445757,0.406799
3180000,0.6595855,8.7300024e-05,234.25478,None,None,None,0.2327915,0.45493284
3190001,0.6446045,8.726002e-05,233.2683,11760.260692596436,11760.260637640953,9844.0,0.18042098,0.48918232
3200000,0.6548896,8.722002e-05,232.46832,11782.145957946777,11782.145956933498,9844.0,0.3312546,0.5742706
3210003,0.6527098,8.718002e-05,236.1273,None,None,None,0.035418123,0.41925538
3220000,0.65500057,8.714002e-05,235.97867,None,None,None,0.05126807,0.40059394
3230000,0.65107334,8.710002e-05,231.20845,11803.692375183105,11803.692407548428,9844.0,0.19583444,0.64627427
3240002,0.65107113,8.706002e-05,236.23938,11825.15754699707,11825.15756303072,9844.0,0.36163494,0.5981329
3250004,0.65336376,8.702002e-05,234.89386,11843.546847343445,11843.546771585941,9844.0,0.19295022,0.6995645
3260000,0.6530661,8.698002e-05,237.63992,None,None,None,0.024362642,0.49140945
3270002,0.6430938,8.694002e-05,237.8715,None,None,None,0.016331475,0.3751284
3280002,0.64320487,8.690002e-05,236.48997,11859.799987792969,11859.799983501434,9844.0,0.114717305,0.5127074
3290004,0.64648134,8.686002e-05,234.83498,11875.470291137695,11875.470391392708,9844.0,0.05884313,0.61439997
3300003,0.6506032,8.682001e-05,235.84062,11885.792142868042,11885.792155265808,9844.0,0.13253999,0.64762247
3310002,0.6406392,8.678001e-05,237.77745,None,None,None,0.019237468,0.5351574
3320001,0.6392118,8.6740016e-05,236.82239,None,None,None,0.03822694,0.5921564
3330002,0.639587,8.670002e-05,236.07004,11884.999241511026,11884.999227921167,9844.0,0.06615753,0.5480064
3340001,0.6492118,8.6660024e-05,236.36516,11898.814407348633,11898.814385056496,9844.0,0.031423867,0.5637875
3350002,0.6312861,8.662002e-05,236.0652,11899.689798355103,11899.689845502377,9844.0,0.07596382,0.5426261
3360000,0.6401574,8.658002e-05,238.36118,None,None,None,0.050187122,0.38013676
3370004,0.6348394,8.654002e-05,238.45877,None,None,None,0.018529441,0.47611833
3380000,0.6346037,8.650002e-05,237.79356,11901.495916366577,11901.495968103409,9844.0,0.036892578,0.44034225
3390003,0.6440274,8.646002e-05,237.79607,11907.683799743652,11907.683745265007,9844.0,0.59022117,0.4341387
3400002,0.6388006,8.642001e-05,238.04282,11906.97522354126,11906.975135564804,9844.0,0.024071643,0.5332045
3410000,0.6366545,8.638002e-05,238.08664,11903.110746383667,11903.110704183578,9844.0,0.036320906,0.5124894
3420004,0.6347088,8.634002e-05,237.88017,11906.335514068604,11906.335502386093,9844.0,0.052911587,0.59907115
3430000,0.64173555,8.630002e-05,238.28447,11908.70882320404,11908.708738386631,9844.0,0.06365222,0.47365513
3440000,0.6377646,8.626003e-05,238.65224,11907.01986694336,11907.019805788994,9844.0,0.041730784,0.4560787
3450002,0.6405907,8.622002e-05,238.76697,11918.79188156128,11918.791921019554,9844.0,0.043022417,0.51940477
3460000,0.6390697,8.618003e-05,239.22672,None,None,None,0.013498958,0.48493522
3470000,0.63516456,8.6140026e-05,238.36586,11903.66519832611,11903.665184438229,9844.0,0.067146726,0.48833808
3480003,0.63496614,8.610002e-05,238.40625,None,None,None,0.06721358,0.44247895
3490002,0.62968755,8.606002e-05,238.99135,11905.395498275757,11905.39551961422,9844.0,0.021991199,0.44973153
3500001,0.6245939,8.6020016e-05,238.8734,11899.71152305603,11899.7115650177,9844.0,0.048183672,0.49751195
3510003,0.62697023,8.598001e-05,238.55565,None,None,None,0.014504093,0.47036138
3520001,0.6259353,8.594002e-05,237.96356,11914.613659540812,11914.613679965338,9844.0,0.30131882,0.38993424
3530001,0.6290421,8.590002e-05,237.64497,11921.71761226654,11921.717612564564,9844.0,0.04243664,0.4826382
3540000,0.6281327,8.586003e-05,238.59155,None,None,None,0.02762164,0.37840414
3550001,0.62490445,8.582002e-05,238.59311,11913.303215026855,11913.30323600769,9844.0,0.03821782,0.44640198
3560002,0.62881565,8.578002e-05,238.80391,None,None,None,0.010629502,0.4011503
3570000,0.62723476,8.574002e-05,238.87112,11919.872856140137,11919.872938871384,9844.0,0.057564765,0.40580502
3580000,0.6275023,8.570002e-05,238.86743,11930.735288619995,11930.735325932503,9844.0,0.041704215,0.44554478
3590001,0.6257367,8.566002e-05,236.51761,11270.689491271973,11270.689584165812,9424.0,39.819412,0.34571838
3600001,0.6281087,8.562002e-05,238.09367,11923.467792510986,11923.467798233032,9844.0,0.022138512,0.39834517
3610002,0.6311751,8.5580024e-05,237.74144,11927.204891204834,11927.20484662056,9844.0,0.05645307,0.56250775
3620004,0.6302926,8.554001e-05,238.24683,11928.697025299072,11928.69700986147,9844.0,0.09844286,0.4797038
3630003,0.62426144,8.550001e-05,238.25926,11935.60980796814,11935.609868049622,9844.0,0.068193115,0.4581017
3640003,0.6234589,8.5460015e-05,238.79071,None,None,None,0.008512555,0.47571445
3650004,0.63075566,8.542002e-05,238.03331,11923.788455963135,11923.788486599922,9844.0,0.051413037,0.5159146
3660000,0.6335137,8.538002e-05,238.39078,11932.249935150146,11932.249919772148,9844.0,0.01996177,0.5329552
3670000,0.6329621,8.534003e-05,238.713,11926.263465881348,11926.263506412506,9844.0,0.011556747,0.5121536
3680002,0.63330317,8.5300024e-05,238.89714,None,None,None,0.020375753,0.51126146
3690002,0.6336856,8.526002e-05,239.01608,None,None,None,0.00766306,0.481174
3700003,0.62805516,8.522002e-05,238.16768,11898.12861251831,11898.128580451012,9844.0,0.027057422,0.49668366
3710003,0.6292297,8.5180014e-05,237.55513,11909.253201007843,11909.253193855286,9844.0,0.050578035,0.6118642
3720001,0.63291174,8.514002e-05,237.66032,11897.815204620361,11897.815161585808,9844.0,0.022570793,0.58709174
3730002,0.64033,8.510002e-05,238.26381,None,None,None,0.009119847,0.46728808
3740003,0.6340448,8.506002e-05,238.31992,None,None,None,0.007543951,0.42194968
3750002,0.62701404,8.502002e-05,238.0094,11904.398973464966,11904.399016618729,9844.0,0.027867064,0.48529404
3760003,0.62984437,8.498002e-05,237.63329,11924.343204498291,11924.343089818954,9844.0,0.01306163,0.46507472
3770000,0.6276968,8.4940024e-05,237.76562,11931.057523727417,11931.05759191513,9844.0,0.031502347,0.46768108
3780000,0.63156223,8.490003e-05,238.14165,None,None,None,0.008247517,0.3518911
3790001,0.626711,8.486003e-05,238.4062,None,None,None,0.0068177567,0.40292343
3800000,0.63027424,8.482003e-05,238.27092,11930.984278678894,11930.984262913465,9844.0,0.03144734,0.5290557
3810001,0.63063926,8.4780026e-05,238.76004,None,None,None,0.073968105,0.42986184
3820002,0.61995363,8.474002e-05,235.95923,11663.017730236053,11663.017706215382,9771.0,28.705118,0.30868378
3830003,0.6232186,8.470002e-05,238.92178,11943.35984992981,11943.359825253487,9844.0,0.054704018,0.35521507
3840000,0.615883,8.466002e-05,239.13657,None,None,None,0.009304264,0.314565
3850001,0.6077019,8.462003e-05,238.21806,11908.367309860885,11908.367315247655,9844.0,12.734134,0.3083687
3860004,0.6103589,8.4580024e-05,238.88515,10119.239318847656,10119.239334747195,8482.0,110.854515,0.30087662
3870003,0.6079683,8.454001e-05,239.22742,None,None,None,0.008395708,0.2550885
3880001,0.59343797,8.4500025e-05,237.4734,10607.491015434265,10607.491068601608,8782.0,0.07421442,0.29902247
3890003,0.5835331,8.446002e-05,235.00475,9672.702348152796,9672.702360883355,8052.666666666667,232.51038,0.4813463
3900001,0.6049547,8.4420026e-05,234.8874,11049.059895634651,11049.059859707952,9283.5,141.1174,0.33150002
3910003,0.6220168,8.438002e-05,239.33925,None,None,None,0.014155592,0.31005302
3920002,0.6210756,8.434002e-05,239.37497,None,None,None,0.012410109,0.28872824
3930001,0.60911953,8.430002e-05,236.18222,10771.28278207779,10771.282789766788,8949.0,12.543168,0.2945917
3940001,0.59835607,8.426003e-05,231.94038,11380.025972247124,11380.025992251933,9474.5,81.388824,0.30629084
3950000,0.62219435,8.4220024e-05,238.00316,10437.761078834534,10437.76104389131,8688.0,14.499875,0.3430413
3960002,0.6187206,8.418002e-05,239.22838,None,None,None,0.009804226,0.36443156
3970002,0.5959857,8.414002e-05,233.38264,10269.79991642634,10269.799920643369,8569.666666666666,41.20938,0.36057085
3980003,0.6217504,8.410002e-05,236.49696,10264.679242610931,10264.679254755378,8514.0,22.988382,0.34020054
3990000,0.61075306,8.4060026e-05,232.8382,10311.409809827805,10311.409809499979,8559.5,46.39331,0.2139227
4000001,0.6051828,8.402003e-05,235.16397,3513.580325126648,3513.580384120345,3223.0,40.966133,0.33259496
4010001,0.63296276,8.398003e-05,236.49829,7863.553958892822,7863.553928717971,6562.0,11.485727,0.43500584
4020003,0.6219843,8.3940016e-05,235.96158,10367.62133693695,10367.621318086982,8589.0,0.02112114,0.34034243
4030001,0.615919,8.390002e-05,235.6256,10119.076652884483,10119.076667398214,8523.0,46.62506,0.28317028
4040001,0.6155326,8.3860024e-05,232.35942,9507.5554292202,9507.555424064398,7989.5,27.35957,0.34920228
4050001,0.5595967,8.382002e-05,222.54391,6606.20637734731,6606.20640019079,5785.333333333333,179.14726,0.3366981
4060000,0.594946,8.3780025e-05,234.7677,6516.062806129456,6516.062790542841,5669.0,37.161392,0.30729315
4070002,0.6171524,8.374003e-05,237.33563,None,None,None,0.12454434,0.3457395
4080002,0.60835105,8.370002e-05,236.62766,None,None,None,0.04316033,0.44578943
4090002,0.6015252,8.366002e-05,232.83084,11876.5048828125,11876.50494992733,9844.0,1.9770951,0.24575222
4100000,0.619295,8.362002e-05,234.31448,11874.14781252543,11874.147783954939,9844.0,0.8595514,0.47783503
4110003,0.6205344,8.3580024e-05,238.14854,None,None,None,0.01585272,0.5799882
4120001,0.61493033,8.354002e-05,237.97882,None,None,None,0.010241755,0.30137724
4130003,0.60805833,8.3500025e-05,237.13942,None,None,None,0.04443606,0.31078747
4140001,0.6250625,8.3460014e-05,234.21442,11893.545886993408,11893.545959293842,9844.0,0.18877259,0.59230554
4150002,0.6285638,8.3420025e-05,236.17427,11911.132537841797,11911.132535815239,9844.0,0.21519062,0.60390204
4160004,0.62857276,8.338002e-05,238.17934,11932.07148361206,11932.0715020895,9844.0,0.05143071,0.5088795
4170000,0.6272702,8.334002e-05,238.70349,None,None,None,0.006914494,0.44541502
4180000,0.61618054,8.330003e-05,238.23763,None,None,None,0.015317974,0.44470477
4190004,0.6123338,8.326002e-05,237.85754,11909.819766998291,11909.819873452187,9844.0,0.06672342,0.47300673
4200001,0.62308925,8.3220024e-05,238.4757,11917.468183517456,11917.468186497688,9844.0,0.03781976,0.408837
4210000,0.6271962,8.318003e-05,238.7855,None,None,None,0.007269603,0.42070764
4220004,0.6271803,8.314002e-05,238.59644,11927.839546203613,11927.839563369751,9844.0,0.030734831,0.43682438
4230001,0.61174595,8.310002e-05,237.9859,11920.101978302002,11920.101898789406,9844.0,0.02400347,0.42311114
4240001,0.6210572,8.3060026e-05,237.74965,11903.980801582336,11903.980814397335,9844.0,0.03275394,0.52847135
4250003,0.6270988,8.302002e-05,238.12335,11899.881383895874,11899.881356835365,9844.0,0.029134538,0.5316324
4260002,0.62413037,8.298001e-05,238.87285,None,None,None,0.006522144,0.50394946
4270000,0.6196006,8.294002e-05,239.06085,None,None,None,0.006159779,0.41589636
4280003,0.6206675,8.290002e-05,237.75742,11910.464107513428,11910.464113473892,9844.0,0.040387098,0.5671155
4290002,0.6228268,8.286002e-05,238.24364,11915.153356552124,11915.153302907944,9844.0,0.0144107435,0.49815702
4300004,0.6162922,8.282001e-05,238.46494,11916.149013519287,11916.149091601372,9844.0,0.013269955,0.46939722
4310003,0.60853046,8.278002e-05,239.1851,None,None,None,0.0068207965,0.35202464
4320002,0.61014324,8.274002e-05,239.05615,None,None,None,0.0071462677,0.38943845
4330002,0.62265676,8.270002e-05,237.20248,11912.385571479797,11912.385638773441,9844.0,0.0650481,0.4977835
4340000,0.61597127,8.266003e-05,237.54987,11919.963024139404,11919.9629885753,9844.0,0.05331938,0.47854754
4350001,0.6117198,8.262003e-05,238.3254,11930.23320388794,11930.233257651329,9844.0,0.013576579,0.55738753
4360001,0.61543477,8.258002e-05,239.20805,None,None,None,0.0052105375,0.454491
4370001,0.608458,8.254003e-05,239.00136,None,None,None,0.005949462,0.4952882
4380000,0.6083448,8.250003e-05,238.46501,11934.412111282349,11934.412107944489,9844.0,0.026816074,0.40833575
4390000,0.6099474,8.246003e-05,238.78207,None,None,None,0.007475961,0.53591615
4400002,0.6107236,8.242002e-05,238.46497,11950.426650047302,11950.426661968231,9844.0,0.13290001,0.46291208
4410001,0.6171921,8.238002e-05,238.79387,None,None,None,0.0064157187,0.44622266
4420004,0.6163865,8.2340026e-05,238.38994,11937.514106750488,11937.514032125473,9844.0,0.01674076,0.44916368
4430002,0.625112,8.2300015e-05,238.40349,11940.784023284912,11940.784002363682,9844.0,0.033265002,0.49253494
4440001,0.62341166,8.226003e-05,238.9518,11950.379997253418,11950.380029559135,9844.0,0.018353486,0.44719347
4450003,0.6296066,8.222002e-05,238.72258,11942.729541778564,11942.729586958885,9844.0,0.024504058,0.54328364
4460001,0.627109,8.218003e-05,238.67989,11935.20463180542,11935.204679965973,9844.0,0.013251687,0.5439836
4470002,0.628803,8.2140024e-05,238.52448,11921.397956848145,11921.397926568985,9844.0,0.029205268,0.51946056
4480002,0.63171154,8.210002e-05,238.69463,11930.657550811768,11930.657530069351,9844.0,0.037622474,0.5186036
4490000,0.63534164,8.206003e-05,238.81085,None,None,None,0.007833828,0.4741393
4500003,0.62115276,8.202002e-05,238.74625,11919.100486755371,11919.100440382957,9844.0,0.065205656,0.518293
4510000,0.6217645,8.1980026e-05,238.44682,None,None,None,0.011996866,0.6454873
4520000,0.62348914,8.194003e-05,237.71526,11923.799706935883,11923.79968637228,9844.0,0.25725323,0.4654681
4530001,0.628879,8.190003e-05,237.78128,11931.70474243164,11931.704760789871,9844.0,0.14142096,0.5433475
4540004,0.6142177,8.186002e-05,238.67873,None,None,None,0.010816186,0.46755663
4550000,0.62157345,8.182002e-05,238.75734,11896.356685638428,11896.356721639633,9844.0,0.016920451,0.40830487
4560001,0.6134561,8.1780025e-05,238.82895,None,None,None,0.012766311,0.44949827
4570001,0.6183361,8.174003e-05,238.57288,11876.131818771362,11876.131783783436,9844.0,0.091524035,0.49681932
4580001,0.61575466,8.1700025e-05,238.73537,11879.606525421143,11879.606489896774,9844.0,0.023395373,0.38694736
4590003,0.6087197,8.166002e-05,239.11855,None,None,None,0.006828318,0.3977832
4600004,0.6165557,8.162002e-05,238.71796,11930.526821136475,11930.526859760284,9844.0,0.016061747,0.39594403
4610002,0.6273974,8.158002e-05,238.26239,11930.686832427979,11930.686772346497,9844.0,0.016883919,0.37546787
4620000,0.62662464,8.154003e-05,238.43173,11927.201749801636,11927.20169621706,9844.0,0.119651966,0.376982
4630002,0.6261336,8.1500024e-05,238.86647,11918.777278900146,11918.777371883392,9844.0,4.987397,0.27811345
4640003,0.6234756,8.146002e-05,238.92818,11931.127960205078,11931.128011345863,9844.0,0.078219116,0.37290558
4650000,0.62105304,8.1420025e-05,238.818,11949.282693862915,11949.282668590546,9844.0,0.012303618,0.40476432
4660004,0.62146276,8.138002e-05,238.738,11951.001399993896,11951.001388192177,9844.0,0.059292573,0.44371548
4670000,0.59489423,8.134002e-05,239.09048,11947.979936599731,11947.979866027832,9844.0,0.04351774,0.31427056
4680000,0.58508956,8.130004e-05,239.3073,None,None,None,0.007641977,0.28214952
4690003,0.5857485,8.126003e-05,239.08835,None,None,None,0.00490979,0.32889006
4700001,0.59257174,8.122002e-05,238.10753,11936.652576446533,11936.652567923069,9844.0,0.15951669,0.4711359
4710000,0.59347993,8.118003e-05,237.66739,11942.579240163168,11942.579243063927,9844.0,0.4978811,0.36509556
4720001,0.6054694,8.1140024e-05,238.73952,11957.108871459961,11957.108936786652,9844.0,0.019485846,0.37833518
4730000,0.5864829,8.110003e-05,239.18483,None,None,None,0.005983954,0.27617428
4740003,0.56700313,8.106003e-05,239.29219,None,None,None,0.0045626797,0.2691479
4750001,0.59887505,8.102002e-05,238.62396,11939.125231742859,11939.125183165073,9844.0,0.038880046,0.31461304
4760000,0.6069343,8.098003e-05,238.70815,11941.497173309326,11941.497183263302,9844.0,0.09481621,0.40199524
4770001,0.5746937,8.094003e-05,239.30554,None,None,None,0.0054668887,0.3430304
4780002,0.57468337,8.090003e-05,239.40665,None,None,None,0.00296364,0.28559634
4790003,0.56790805,8.086002e-05,239.33005,None,None,None,0.0032089849,0.27111402
4800001,0.5929898,8.082002e-05,238.57115,11962.965531349182,11962.965524375439,9844.0,0.05407185,0.41184568
4810001,0.57320654,8.078003e-05,235.66545,8872.303589026133,8872.303573019803,7361.666666666667,13.980177,0.45005536
4820004,0.5860735,8.074002e-05,238.30138,8967.963243722916,8967.963238832852,7459.666666666667,108.32923,0.4881389
4830004,0.5730424,8.070002e-05,238.97401,None,None,None,0.012781913,0.48120013
4840000,0.5554255,8.066002e-05,238.97397,None,None,None,0.008318939,0.49243245
4850003,0.57205224,8.0620026e-05,238.61694,None,None,None,0.008075279,0.49719566
4860003,0.59094465,8.058002e-05,238.17598,11887.483777046204,11887.483727514744,9844.0,0.42347407,0.45870626
4870004,0.57334846,8.054002e-05,238.56514,11886.89047050476,11886.890542507172,9844.0,0.18680575,0.36998093
4880003,0.59102505,8.050002e-05,238.6961,11907.18964767456,11907.189618468285,9844.0,0.30445874,0.3275578
4890003,0.5809921,8.046002e-05,232.41101,None,None,None,70.24435,0.38492775
4900001,0.59335214,8.042003e-05,234.94646,10483.513788223267,10483.513779138526,8873.0,29.06454,0.33319366
4910001,0.60345256,8.038003e-05,237.95691,11917.280206680298,11917.280209422112,9844.0,0.39278427,0.44223005
4920003,0.5968082,8.0340025e-05,238.57845,11926.185747146606,11926.185777187347,9844.0,0.08189784,0.46859938
4930003,0.5947069,8.030002e-05,238.79216,None,None,None,0.0061818007,0.4864613
4940001,0.6019746,8.026002e-05,238.21123,11431.696266412735,11431.696344386786,9844.0,0.04803123,0.5153
4950001,0.6010123,8.022003e-05,238.29073,11944.542078018188,11944.542119503021,9844.0,0.13018689,0.3538917
4960002,0.60655105,8.018003e-05,238.69632,None,None,None,0.0045156684,0.43740493
4970004,0.5996033,8.0140024e-05,239.16098,11947.520248413086,11947.52021408081,9844.0,0.046494313,0.33624202
4980003,0.6026,8.010002e-05,239.33047,None,None,None,0.0027360767,0.3261782
4990000,0.6128132,8.0060025e-05,238.2921,11948.980838775635,11948.980842590332,9844.0,0.07565923,0.4890992
5000003,0.6177481,8.002003e-05,238.18175,11953.041773796082,11953.041770458221,9844.0,0.18273231,0.44658846
5010004,0.6142772,7.998002e-05,238.90112,None,None,None,0.03497476,0.424574
5020003,0.61836565,7.9940015e-05,239.16545,11952.017587661743,11952.017585277557,9844.0,0.08735031,0.40958673
5030003,0.6040229,7.9900026e-05,239.25876,None,None,None,0.0038301374,0.36507553
5040001,0.60342693,7.986003e-05,238.88719,11947.26127243042,11947.261307835579,9844.0,0.043418374,0.49214095
5050002,0.590932,7.982003e-05,239.20676,11953.363430023193,11953.363373994827,9844.0,0.008606187,0.383381
5060000,0.5987533,7.978003e-05,238.99828,11960.515785217285,11960.515873074532,9844.0,0.083359756,0.39109313
5070004,0.6048969,7.974003e-05,239.15733,11946.817565917969,11946.817556738853,9844.0,0.039220624,0.40468335
5080003,0.6102439,7.970002e-05,238.94872,11959.73514175415,11959.735171675682,9844.0,0.0035155774,0.41011983
5090003,0.61132413,7.966002e-05,238.76479,11961.010511398315,11961.010482430458,9844.0,0.081636235,0.45634013
5100000,0.6032669,7.9620026e-05,239.28899,11962.731101989746,11962.731110453606,9844.0,0.034035064,0.394941
5110003,0.6067665,7.958002e-05,239.1497,None,None,None,0.002861164,0.36611894
5120003,0.60440695,7.954003e-05,239.06108,11958.582253456116,11958.582309246063,9844.0,0.2545541,0.42991585
5130001,0.6124755,7.950003e-05,238.97849,11953.214527130127,11953.214470744133,9844.0,0.17626177,0.4190927
5140003,0.6161528,7.946003e-05,239.1038,11957.680191040039,11957.680130720139,9844.0,0.0145944655,0.3981948
5150000,0.6074334,7.9420024e-05,239.50696,None,None,None,0.0021685078,0.38858864
5160000,0.5967483,7.9380035e-05,239.35938,None,None,None,0.0029952382,0.45843786
5170003,0.5963456,7.9340025e-05,239.03491,11935.18978881836,11935.189829230309,9844.0,0.12734622,0.3664136
5180000,0.61509144,7.930003e-05,238.30069,11952.559520721436,11952.55950731039,9844.0,0.06221912,0.52604485
5190002,0.6213179,7.926003e-05,238.63132,11958.290218353271,11958.290201942125,9844.0,0.20373204,0.43101636
5200001,0.5942747,7.922003e-05,239.3402,None,None,None,0.07031448,0.34852657
5210003,0.60112625,7.918002e-05,239.30478,None,None,None,0.0025104526,0.39836335
5220001,0.5961415,7.914003e-05,239.1848,11941.689645767212,11941.689689993858,9844.0,0.036763668,0.4179885
5230000,0.59544915,7.9100035e-05,238.94785,11955.69873714447,11955.69880437851,9844.0,0.006975417,0.40817752
5240004,0.5889304,7.906002e-05,239.25125,11935.841548919678,11935.841526150703,9844.0,0.105243646,0.3840651
5250000,0.588372,7.902002e-05,239.64442,None,None,None,0.0020721082,0.43991747
5260001,0.5848932,7.898003e-05,239.53746,None,None,None,0.0018004668,0.3938805
5270000,0.5950243,7.894003e-05,239.1122,11958.98345375061,11958.983461916447,9844.0,0.043486197,0.4296425
5280001,0.6020671,7.8900026e-05,238.95442,11957.679569244385,11957.679560601711,9844.0,0.119190075,0.475113
5290003,0.584954,7.886002e-05,239.29364,11960.913722991943,11960.913673400879,9844.0,0.017395653,0.4185267
5300001,0.58189404,7.882003e-05,239.33215,11957.026247024536,11957.026233792305,9844.0,0.04507909,0.3974495
