Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length
25830005,0.9227113,4.8350044e-05,118.61504,0.006319129,0.5848165,None,None,None
25840006,0.863873,4.8330046e-05,119.3958,0.0017008584,0.5427099,None,None,None
25850004,0.8561864,4.831005e-05,119.4989,0.0025316176,0.52786386,None,None,None
25860005,0.8139645,4.8290047e-05,119.73187,0.009513042,0.48949224,None,None,None
25870005,0.7950794,4.8270045e-05,119.85577,0.010084009,0.62368906,None,None,None
25880004,0.82607996,4.8250047e-05,118.99872,0.06946954,0.4136874,None,None,None
25890005,0.8475767,4.8230046e-05,118.49957,0.033331595,0.4208142,None,None,None
25900004,0.7627317,4.8210044e-05,115.39626,7.710878,0.56014025,None,None,None
25910008,0.80425674,4.8190042e-05,114.1867,7.4038377,0.5481365,None,None,None
25920007,0.86498076,4.8170044e-05,114.72977,3.7205772,0.41810602,None,None,None
25930004,0.8979522,4.8150043e-05,116.92844,0.049464185,0.5407269,None,None,None
25940005,0.9254936,4.8130045e-05,113.88714,0.13252306,0.5094976,None,None,None
25950007,0.9602791,4.8110047e-05,114.79645,31.555014,0.4578994,45428.77769395709,45428.777851231396,79716.0
25960005,0.95235074,4.8090045e-05,116.08886,0.05688465,0.59811324,None,None,None
25970005,0.8853086,4.8070044e-05,116.43001,0.0301939,0.7147409,None,None,None
25980006,0.84934205,4.8050046e-05,114.966125,0.13988808,0.541819,None,None,None
25990007,0.71351147,4.8030044e-05,111.44835,79.438324,0.57380664,20727.0364865462,20727.03650393337,35145.333333333336
26000005,0.74626285,4.8010046e-05,115.9043,0.12573086,0.5789857,None,None,None
26010008,0.87914604,4.799004e-05,116.49242,0.057938755,0.51975846,None,None,None
26020008,0.8885894,4.797004e-05,116.01603,2.7586665,0.4327515,None,None,None
26030005,0.7591294,4.795004e-05,109.671814,16.34682,0.4970478,None,None,None
26040004,0.7701807,4.7930043e-05,113.04104,4.411426,0.50534797,None,None,None
26050004,0.80541915,4.791005e-05,114.18878,1.3609207,0.4242187,None,None,None
26060006,0.79846627,4.7890047e-05,112.31747,3.9179509,0.51359993,None,None,None
26070006,0.81263125,4.7870046e-05,109.216225,6.1264887,0.5040264,None,None,None
26080006,0.8831834,4.7850044e-05,112.70645,0.30072713,0.5136777,None,None,None
26090005,0.89071894,4.7830046e-05,116.23415,0.099708095,0.558622,None,None,None
26100007,0.8830274,4.7810045e-05,117.744576,0.013784846,0.54241025,None,None,None
26110004,0.798795,4.7790043e-05,117.92824,0.013627028,0.6180183,None,None,None
26120004,0.7579363,4.777005e-05,113.388245,0.7938429,0.5569528,None,None,None
26130008,0.5720184,4.7750043e-05,114.537544,18.286688,0.5372993,19108.414147734642,19108.41414400935,34900.0
26140005,0.58388394,4.7730042e-05,115.27897,0.89464056,0.49275556,None,None,None
26150006,0.6830648,4.7710048e-05,112.85447,4.221787,0.47341838,None,None,None
26160005,0.7205216,4.7690046e-05,101.562614,11.602148,0.61008704,20230.71839056164,20230.718500077724,34915.0
26170005,0.6478593,4.7670048e-05,106.6123,58.577705,0.59405655,19606.25246044062,19606.25244438462,35050.5
26180006,0.7081315,4.7650046e-05,104.4051,81.699715,0.65619004,858.927568141371,858.9275616724044,2145.75
26190004,0.68375856,4.7630045e-05,107.80932,128.09238,0.66010016,757.9564199149609,757.9564200267196,2034.75
26200007,0.7708827,4.7610043e-05,110.91322,2.9397628,0.4738549,None,None,None
26210007,0.8466696,4.759004e-05,111.46574,2.264412,0.48576313,None,None,None
26220004,0.8726201,4.7570047e-05,115.27095,0.09325158,0.4421548,None,None,None
26230007,0.8970883,4.7550046e-05,117.45478,0.04665121,0.52267015,None,None,None
26240008,0.9000469,4.753004e-05,118.11494,0.006327181,0.643076,None,None,None
26250004,0.83196425,4.7510042e-05,118.16141,0.00338239,0.56530917,None,None,None
26260004,0.82830065,4.7490048e-05,117.30994,0.035006974,0.49426365,None,None,None
26270005,0.7804962,4.7470046e-05,116.9431,0.099139795,0.45805812,None,None,None
