Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
2400003,0.5445884,9.042002e-05,200.05182,1894.8672120911735,1894.8672109278184,1565.2857142857142,134.83205,0.5121009
2410003,0.53435147,9.038001e-05,200.16585,1326.7569181442261,1326.756918156892,1012.1,336.10062,0.49827272
2420000,0.5335146,9.0340014e-05,195.68985,1643.1505314282008,1643.1505227951068,1165.7142857142858,309.87662,0.54410076
2430001,0.54656214,9.0300025e-05,196.92258,2610.149164199829,2610.149169806391,1733.6666666666667,190.39171,0.5104789
2440001,0.54657215,9.0260015e-05,195.07588,2334.457679612296,2334.4576679521374,1561.7142857142858,188.39711,0.5342087
2450003,0.55114365,9.022001e-05,204.06662,2205.9480529129505,2205.9480535537004,1517.0,208.13403,0.4942007
2460002,0.5198553,9.018001e-05,212.41115,1945.1068178017933,1945.1068268679082,1374.8333333333333,206.49411,0.54366153
2470003,0.55271846,9.014001e-05,203.20992,2501.388401412964,2501.388398449123,1779.0,203.37752,0.5102131
2480003,0.5400335,9.010001e-05,213.42998,1980.4161704301835,1980.4161704443395,1331.6,306.82315,0.5183739
2490002,0.5565374,9.006001e-05,205.31175,2393.3103810548782,2393.3103651478887,1774.5,129.22523,0.49619555
2500002,0.5544022,9.002001e-05,220.79239,1906.394771030971,1906.3947728893586,1252.142857142857,283.21777,0.5312592
2510000,0.56014335,8.998002e-05,209.65659,2275.597805082798,2275.5978015884757,1550.5,163.84683,0.43790722
2520001,0.566098,8.9940026e-05,210.77094,2382.2460323061264,2382.2460342358268,1659.7142857142858,291.9842,0.47635525
2530000,0.56686,8.990002e-05,214.99771,1971.681454706192,1971.6814733147621,1459.0,155.02682,0.51849705
2540001,0.5700654,8.986003e-05,222.77533,2689.0850027561187,2689.0849955946205,1774.0,116.784706,0.55654347
2550003,0.55833894,8.9820016e-05,215.57393,1928.3660743886774,1928.3660601035438,1284.6363636363637,263.92987,0.51662403
2560001,0.5047713,8.978002e-05,226.47598,1057.3527218341828,1057.352727986127,798.9,437.16083,0.5330256
2570003,0.52696484,8.974001e-05,223.77075,2370.039075553417,2370.0390944797546,1556.5,142.49765,0.5082083
2580000,0.49090466,8.970002e-05,219.89502,1505.3611222126267,1505.361122704365,1109.6363636363637,308.8324,0.44295555
2590001,0.5106422,8.9660025e-05,222.82373,1907.5157845020294,1907.5158013204734,1390.5,164.38658,0.44647616
2600002,0.5151482,8.962002e-05,219.59511,2497.684187344142,2497.6841835475393,1794.4285714285713,161.22444,0.44815445
2610003,0.5193907,8.958002e-05,223.66888,2470.1573264122007,2470.1573232337832,1780.6,125.420166,0.4798619
2620002,0.5013588,8.9540015e-05,225.90068,2345.7779800415037,2345.7779978975655,1742.0,179.90231,0.49623927
2630000,0.51312554,8.950002e-05,233.51112,2224.030295951026,2224.030284884785,1614.2857142857142,118.98587,0.5246495
2640003,0.54031014,8.9460016e-05,230.95631,2441.5048899650574,2441.5048833191395,1779.8333333333333,147.84103,0.50784206
2650001,0.5048866,8.942002e-05,232.1903,2391.5809127807615,2391.580906878412,1606.0,190.82648,0.5480993
2660000,0.4886399,8.9380024e-05,233.81885,1500.3320542812348,1500.3320494957268,1120.9,398.70322,0.55843633
2670002,0.49592122,8.934002e-05,225.8479,1364.132549405098,1364.1325616836548,1012.875,344.85538,0.5274837
2680002,0.49503973,8.930002e-05,229.09653,1351.0659157208033,1351.0659145659633,1091.2857142857142,282.91837,0.5243579
2690003,0.46999845,8.926002e-05,209.61006,1527.7712877988815,1527.7712942603976,1103.3333333333333,464.6867,0.5197537
2700003,0.47909486,8.922001e-05,227.60292,1620.7520029842854,1620.7519982848316,1249.0,336.81433,0.56855714
2710000,0.5265137,8.918002e-05,231.24358,2105.629905629158,2105.6299033299088,1405.6,245.53824,0.5260045
2720000,0.4842218,8.914003e-05,237.04027,1352.997070725759,1352.9970661426585,877.6666666666666,538.39886,0.5685179
2730003,0.52373797,8.9100016e-05,227.73462,1780.3498699929978,1780.3498577103019,1198.888888888889,329.67664,0.45529717
2740001,0.5042108,8.906001e-05,238.90105,1570.1085049424853,1570.1085130380732,1076.0,301.60278,0.5262453
2750000,0.5153854,8.9020024e-05,227.5289,1254.105237555504,1254.1052385360003,862.3,527.94586,0.56420213
2760003,0.52294594,8.898002e-05,224.06216,1465.1410942077637,1465.1410870150878,992.6153846153846,347.08658,0.50007
2770001,0.52352464,8.894002e-05,234.30655,964.7284771544593,964.7284774594009,613.5714285714286,632.88306,0.57017004
2780002,0.5424021,8.890002e-05,225.00668,1605.0930385887623,1605.0930330120027,1008.5,315.1042,0.46658507
2790000,0.54029334,8.886002e-05,214.74869,2040.6337376832962,2040.6337238168344,1367.75,258.41177,0.49561915
2800001,0.5034884,8.882003e-05,222.33841,1059.5760808424516,1059.576084076681,820.0,344.59775,0.5086571
2810000,0.51080406,8.878003e-05,200.8238,1195.004956036806,1195.0049493419938,817.5,465.10806,0.5248853
2820002,0.48386613,8.874002e-05,211.0286,645.275550912727,645.2755456333133,436.3636363636364,961.0402,0.4554317
2830003,0.45834947,8.870002e-05,208.69951,532.1082554459572,532.1082612117752,463.875,944.2585,0.49534875
2840002,0.49323153,8.8660025e-05,220.78902,1401.776901578903,1401.776902166009,978.6,471.66553,0.47289705
2850002,0.5028912,8.8620014e-05,226.35112,2263.1917927265167,2263.1918027338884,1524.8333333333333,261.14236,0.48260552
2860002,0.5277117,8.858001e-05,229.61105,3000.2989475250242,3000.2989491835237,1788.8,223.3345,0.50019073
2870001,0.5376593,8.8540015e-05,225.2443,3053.4733157753944,3053.47329228092,1757.0,158.56473,0.46031493
2880001,0.5143841,8.8500026e-05,239.33382,2490.003993690014,2490.003979511559,1577.75,172.0966,0.49567604
2890001,0.54496926,8.8460016e-05,241.39162,2472.6261669794717,2472.6261811579266,1471.6666666666667,188.10341,0.48128283
2900001,0.51698536,8.842002e-05,234.17332,2595.3441139970505,2595.3441048349655,1673.5714285714287,191.21368,0.43742257
2910000,0.52232003,8.8380024e-05,242.0303,2765.9014695167543,2765.9014618188144,1734.2,112.97096,0.51810706
2920000,0.5133139,8.834002e-05,244.68126,2204.556330098046,2204.556324561023,1349.6666666666667,277.41028,0.47257298
2930002,0.51807445,8.830002e-05,246.19365,2262.6062808990478,2262.606283709407,1470.6,222.7067,0.45409098
2940000,0.5271695,8.8260014e-05,249.80125,1838.7543882131577,1838.7543909652159,1217.375,299.55005,0.43831477
2950002,0.51467395,8.8220026e-05,241.59877,2149.137230157852,2149.13722606429,1445.0,170.34634,0.4781196
2960000,0.50748754,8.818002e-05,244.10152,1846.0065415246147,1846.0065455926317,1319.7142857142858,304.20914,0.48575887
2970000,0.52286804,8.814002e-05,228.7553,2418.7874751091003,2418.7874583965167,1749.875,129.26973,0.44160098
2980001,0.5186416,8.810003e-05,251.83577,1942.9672374725342,1942.96723510921,1469.8,167.67377,0.5020059
2990000,0.53018314,8.806003e-05,245.29599,2722.3397990465164,2722.339804859832,1760.5,104.76947,0.55597454
3000003,0.51610667,8.802002e-05,235.9894,2310.899946053823,2310.8999447698393,1538.111111111111,197.53615,0.47720116
3010002,0.51766014,8.798001e-05,251.62495,1812.504983862241,1812.5050011972587,1333.0,297.06866,0.4996951
3020001,0.5208295,8.7940025e-05,242.54575,1667.8086901770698,1667.8086925844352,1126.3333333333333,329.85773,0.462391
3030000,0.4965724,8.790002e-05,246.65817,1736.8710694909096,1736.8710788730532,1212.375,274.06454,0.47436628
3040000,0.51407844,8.7860026e-05,248.07304,2483.525660324097,2483.5256702825427,1666.8,137.04391,0.44596034
3050002,0.54062885,8.7820015e-05,241.00717,2463.3487642833165,2463.3487503368938,1543.7142857142858,150.37732,0.48048154
3060001,0.52931774,8.778002e-05,245.57661,2031.3447508513927,2031.344761713408,1288.625,349.12662,0.4994834
3070001,0.52155364,8.7740016e-05,249.13757,2712.722813987732,2712.7227881878616,1625.2,176.88673,0.50331724
3080001,0.5195048,8.770002e-05,230.064,1435.5172960599264,1435.517293735097,906.3333333333334,576.0885,0.4898011
3090000,0.5235676,8.7660024e-05,246.18123,1822.5278370721,1822.5278227180243,1082.2857142857142,275.1063,0.45209518
3100000,0.528817,8.762003e-05,233.23042,933.8481457006363,933.848144387915,582.0952380952381,772.13385,0.49163502
3110001,0.5214933,8.7580025e-05,241.55879,758.6235010782877,758.623504350086,456.73333333333335,684.2033,0.47518435
3120000,0.51451963,8.754002e-05,244.6447,1969.9434478282928,1969.9434491462177,1237.5555555555557,288.4662,0.40019846
3130002,0.5225789,8.7500026e-05,252.5013,2330.3476876417794,2330.347697118918,1455.3333333333333,183.129,0.4598016
3140002,0.54463905,8.7460015e-05,251.01382,2670.789411465327,2670.789413485676,1707.0,112.2849,0.46540445
3150000,0.5332941,8.742003e-05,250.53966,2892.7458940347037,2892.745881481717,1700.5,132.60645,0.4936819
3160000,0.52520347,8.738003e-05,260.27545,2509.696539402008,2509.6965316399933,1609.6,213.06094,0.47712603
3170002,0.5226692,8.734002e-05,252.54904,1908.6090892950695,1908.6090843992101,1207.3333333333333,317.58997,0.49552473
3180003,0.52405745,8.730002e-05,252.68066,1509.3311333126492,1509.3311358135606,1059.3333333333333,456.36584,0.4702708
3190002,0.5105058,8.726002e-05,237.59906,2231.5261685550213,2231.5261639915407,1372.625,323.2663,0.4740115
3200001,0.5436757,8.722002e-05,205.03654,2678.4884535868964,2678.4884546299777,1611.5,320.3067,0.51277554
3210003,0.5888312,8.7180015e-05,204.36319,3092.9215461730955,3092.9215481206775,1706.2,232.55673,0.5525204
3220002,0.60434765,8.714001e-05,196.82936,3342.904147386551,3342.9041394945234,1771.25,205.83073,0.62518245
3230001,0.60735095,8.710002e-05,199.7126,3318.2484565734862,3318.2484774068,1743.8,169.56935,0.612443
3240003,0.5983482,8.706001e-05,214.55003,2475.594068459102,2475.5940697310225,1359.7142857142858,306.65387,0.58035195
3250000,0.59532344,8.7020024e-05,200.22087,2776.331262588501,2776.3312529064715,1617.3333333333333,178.68289,0.6080518
3260001,0.60913163,8.698003e-05,212.19922,2795.0749309539797,2795.074950509518,1550.8,147.47981,0.6123644
3270002,0.596253,8.6940025e-05,223.98305,1794.4351880550385,1794.435195768252,1056.375,370.39462,0.4835728
3280000,0.59736466,8.690002e-05,226.64792,1480.5810581207274,1480.581059500575,1015.8,499.6833,0.44662774
3290003,0.59408087,8.686002e-05,213.68134,1235.4431281328202,1235.4431285396217,836.8,611.7628,0.5156168
3300000,0.5966472,8.6820015e-05,207.99576,1488.1948062181473,1488.1947940401733,950.75,381.2855,0.5217936
3310003,0.58525646,8.678002e-05,206.41855,2263.831817150116,2263.8318025494614,1412.5,190.54073,0.5040112
3320002,0.55451536,8.6740016e-05,205.97002,1664.5776454806328,1664.5776285938919,1197.0,415.06696,0.44510826
3330003,0.5467048,8.670002e-05,208.73915,1858.7590762547084,1858.7590721164431,1233.4285714285713,315.8343,0.5213173
3340001,0.55795705,8.6660024e-05,200.7118,2559.5471444129944,2559.5471284866335,1629.8,196.91095,0.5477194
3350001,0.49191558,8.662003e-05,230.90375,1344.9832823926752,1344.9832858477128,870.0909090909091,564.3957,0.47805405
3360003,0.5067159,8.658002e-05,218.51314,1324.476592487759,1324.4765925233562,871.0,508.64493,0.50261176
3370003,0.5220752,8.6540014e-05,209.87311,1859.247912287712,1859.2479165904224,1129.75,408.05136,0.55510014
3380003,0.4937695,8.650002e-05,216.08598,1071.3355976541836,1071.3355915409823,724.5833333333334,686.83875,0.5262559
3390002,0.49043185,8.646002e-05,210.4141,1247.5934807459514,1247.5934856683016,817.6666666666666,411.87402,0.42890796
3400001,0.5048459,8.642002e-05,186.71483,1694.4047004495349,1694.4046978961144,1117.0,337.14584,0.56394607
3410003,0.4633871,8.638002e-05,187.18956,961.8825394406039,961.8825420149985,645.3529411764706,937.5908,0.46266127
3420002,0.49919415,8.634002e-05,182.12859,1025.2936615943909,1025.2936593650115,754.2222222222222,696.47266,0.40102404
3430000,0.49560326,8.630002e-05,184.92886,1126.8794555664062,1126.8794574731817,773.3076923076923,710.16595,0.46130198
3440002,0.5632892,8.626002e-05,190.75761,-1459.695554703474,-1459.6955571472645,3102.8333333333335,1230.3099,0.46027184
3450002,0.6167522,8.622002e-05,178.44655,798.3582744087491,798.3582759260067,736.0714285714286,1056.429,0.4864629
3460003,0.64933807,8.618002e-05,129.78987,613.147311315817,613.147306792438,656.2941176470588,1109.8672,0.46879548
3470000,0.7072331,8.614002e-05,100.44342,434.1380440252168,434.13803930580616,634.0714285714286,721.4326,0.43194142
3480002,0.70946985,8.610002e-05,94.37571,549.8920836766561,549.892085330685,661.4666666666667,597.8508,0.503826
3490003,0.65194076,8.606002e-05,101.887764,796.2539083639781,796.2539069890976,659.3333333333334,642.9562,0.57561404
3500003,0.61928123,8.6020016e-05,107.380875,727.041523042478,727.0415202147866,549.3157894736842,777.7894,0.62306774
3510002,0.6414821,8.598001e-05,114.29614,880.9180834633963,880.9180771075189,633.0,511.8524,0.58320653
3520002,0.64697474,8.594002e-05,117.26599,899.4280952413877,899.428094546828,594.5,400.58734,0.557428
3530002,0.6693176,8.590002e-05,119.15782,879.5221261136672,879.5221258463229,574.4117647058823,364.19415,0.5625345
3540000,0.68487346,8.586002e-05,125.79675,808.9011018611491,808.901092687156,580.0,293.28586,0.57967913
3550001,0.64585245,8.582003e-05,132.62657,747.8810702374107,747.8810685178951,538.7368421052631,278.25854,0.58350754
3560000,0.63794786,8.5780026e-05,136.45898,834.4941028753916,834.4941065597037,568.6666666666666,246.8711,0.5349236
3570002,0.6380794,8.574002e-05,135.70972,938.1915867328644,938.1915841879589,616.5,272.88025,0.5188442
3580000,0.64840376,8.570002e-05,138.40276,854.4708613507888,854.4708653973306,618.9411764705883,192.29123,0.58352494
3590001,0.6466659,8.566002e-05,147.68034,901.5079025109609,901.5079051271081,618.9333333333333,204.47427,0.5536283
3600000,0.60803837,8.562003e-05,162.24002,874.3905802525973,874.3905849990092,548.0,264.67975,0.5931232
3610003,0.601244,8.5580024e-05,154.41002,841.7931364244885,841.7931360217432,569.3888888888889,206.17168,0.54154944
3620002,0.58509904,8.5540014e-05,150.40498,755.0246052106221,755.0246056919297,618.1333333333333,217.08366,0.54122496
3630003,0.56639695,8.550002e-05,161.28978,758.5999224819243,758.5999236283824,548.1875,166.59616,0.59548235
3640001,0.5596982,8.5460015e-05,146.6363,1071.9231090694666,1071.923104136251,660.5625,195.52132,0.5611205
3650003,0.56702256,8.5420026e-05,149.62964,1258.0586926142375,1258.0586894185592,766.3333333333334,173.2282,0.534026
3660000,0.5679235,8.538002e-05,140.08539,1373.952533190067,1373.9525300396176,787.4615384615385,220.75679,0.56537354
3670002,0.5652842,8.534003e-05,167.32803,1214.901040150569,1214.901028935726,708.6153846153846,168.22438,0.5293021
3680002,0.56249255,8.5300024e-05,159.58827,1341.1322395324707,1341.1322356974085,721.5333333333333,232.8565,0.46649814
3690003,0.56362027,8.526002e-05,167.63365,1470.9697494940324,1470.9697419113734,794.9090909090909,222.94272,0.46998525
3700000,0.54988223,8.5220025e-05,178.21307,1206.3924649783544,1206.3924614909504,683.4285714285714,196.85538,0.47943735
3710000,0.56892836,8.518003e-05,171.22917,1378.7285107203893,1378.7285164743662,812.3571428571429,150.54308,0.5010379
3720003,0.556139,8.514002e-05,188.71387,1067.61177444458,1067.6117708999664,673.6666666666666,233.57967,0.4858575
3730002,0.54394084,8.5100015e-05,177.7047,1227.2726229627926,1227.2726191319525,822.4166666666666,157.2204,0.48441172
3740000,0.5441228,8.5060026e-05,177.07028,1244.7737876077492,1244.7737846405555,859.25,146.11818,0.52351177
3750002,0.54258835,8.502002e-05,183.15234,1309.5182312818674,1309.5182293355465,748.4615384615385,221.20047,0.5233134
3760001,0.5268684,8.498002e-05,183.23912,1370.1850965573237,1370.1851028926098,806.1538461538462,178.29233,0.51790476
3770000,0.5206341,8.4940024e-05,195.13637,1191.697647788308,1191.6976467154243,727.2727272727273,248.45187,0.49164754
3780000,0.50266165,8.490003e-05,186.40979,891.7639853477478,891.7639828015119,534.25,312.6811,0.5373987
3790002,0.5019608,8.486002e-05,185.62547,749.6252319379287,749.6252358742058,495.27272727272725,396.23502,0.5110327
3800003,0.5042049,8.482002e-05,186.67908,664.3723549141604,664.3723512830979,461.4117647058824,630.30884,0.49838907
3810000,0.48939222,8.478002e-05,170.33607,806.6929593086243,806.6929589930703,574.7058823529412,450.78204,0.5025505
3820000,0.5123556,8.474003e-05,160.32324,1078.7263907988865,1078.7263889874641,855.5,212.79863,0.5059601
3830003,0.48556653,8.470003e-05,160.69896,767.4766807277997,767.4766753753026,650.2,488.04086,0.5298387
3840000,0.4477471,8.466002e-05,143.69688,586.2055283243006,586.2055285677991,456.6363636363636,649.63403,0.47187328
3850002,0.46457687,8.462003e-05,151.12595,1096.2825224995613,1096.2825292491664,690.8333333333334,398.66333,0.4728633
3860001,0.49572828,8.4580024e-05,157.61038,1587.6756779670716,1587.6756863631308,1030.6,273.02344,0.5190048
3870001,0.51566535,8.454002e-05,156.29643,2019.516818612814,2019.5168260075152,1113.75,390.78473,0.4962662
3880003,0.5171177,8.450002e-05,142.601,1874.1220301522148,1874.1220196369622,1126.6666666666667,366.99982,0.55994385
3890003,0.5075926,8.4460014e-05,163.28876,2318.946281399046,2318.946285523474,1410.857142857143,313.15857,0.48244363
3900003,0.5069958,8.442002e-05,175.12706,1732.7532471060754,1732.753248053044,1022.3,370.11917,0.49873742
3910003,0.5050258,8.4380015e-05,183.72145,1631.6756334088066,1631.675636304373,929.9090909090909,339.65298,0.48455748
3920001,0.4925036,8.434003e-05,192.15308,1159.1571274537307,1159.1571304196348,672.3076923076923,337.72055,0.48630077
3930001,0.49612686,8.430003e-05,194.30237,946.5967063638899,946.5967063961757,602.8333333333334,394.38763,0.4657014
3940001,0.48677945,8.426003e-05,204.0457,986.8066382507483,986.806643443803,629.3333333333334,334.26703,0.4821074
3950003,0.48721603,8.422002e-05,193.76044,1200.0968368614422,1200.0968345947126,758.1764705882352,363.8576,0.49655908
3960003,0.50185627,8.4180014e-05,207.90692,997.4442178249359,997.4442212368051,604.9333333333333,286.38907,0.49021947
3970002,0.4779807,8.414002e-05,179.7095,1255.926793466915,1255.9267877238717,912.4545454545455,377.42676,0.4737648
3980000,0.45891854,8.410002e-05,183.71013,784.3103028222134,784.3103058549918,564.7894736842105,485.2325,0.48096114
3990003,0.3975944,8.406002e-05,175.89221,698.5899567512365,698.5899592127937,583.7692307692307,635.5893,0.43814093
4000002,0.3986816,8.4020015e-05,150.3237,750.999305788676,750.9993009870251,711.7333333333333,679.44055,0.4385202
4010003,0.4256466,8.398002e-05,153.24593,919.1925826430321,919.1925894714892,929.8,461.90112,0.4409008
4020002,0.40880483,8.3940016e-05,142.46709,1169.8380464580323,1169.838051835696,1173.111111111111,311.45105,0.4667662
4030002,0.40590107,8.390002e-05,148.40068,808.0379373878241,808.0379445990548,1006.625,238.26318,0.48493567
4040002,0.4396286,8.3860024e-05,134.84265,1022.9947483142217,1022.9947456580898,1392.8333333333333,189.4511,0.5099094
4050003,0.45179603,8.382002e-05,134.52972,1249.0174844520432,1249.017480637346,1524.857142857143,174.84595,0.5013131
4060003,0.4267459,8.378002e-05,140.61266,1219.4985280752182,1219.4985267303884,1092.4,244.71977,0.50547165
4070004,0.4457246,8.3740015e-05,130.82805,1189.491015803814,1189.491012474522,1107.7,242.43515,0.45692444
4080003,0.44764462,8.370001e-05,146.593,1453.2709698336464,1453.270978026092,1064.7142857142858,273.01303,0.47419062
4090002,0.46220624,8.3660016e-05,135.09444,1455.4955951734023,1455.4955896145918,1047.8181818181818,293.2448,0.5164274
4100000,0.4565952,8.362002e-05,136.4243,1733.6783979620252,1733.6784013137221,1170.7142857142858,365.97855,0.49707308
4110000,0.43807763,8.358003e-05,143.62204,783.8026718060175,783.8026761268576,708.6,474.77386,0.6281443
4120002,0.40503663,8.354003e-05,141.48615,758.7916902965969,758.7916944250464,716.9444444444445,496.6712,0.519863
4130002,0.44509974,8.3500025e-05,161.63896,574.3336324691772,574.3336349472404,686.4,279.89725,0.4563945
4140003,0.44231877,8.346002e-05,140.25293,1565.976284903288,1565.9762848764658,1309.5,257.11728,0.46331033
4150001,0.4569837,8.342002e-05,152.4558,1310.7679794099595,1310.7679792692263,1060.3333333333333,222.97806,0.50877285
4160002,0.43333924,8.338003e-05,156.86824,939.2010107755661,939.2010121896863,839.8,305.32016,0.43827057
4170000,0.4393873,8.3340026e-05,155.621,1438.5063339869182,1438.5063340018194,1248.4444444444443,196.38068,0.4316635
4180003,0.4800846,8.330002e-05,153.18356,1748.1562554836273,1748.15624506878,1446.4285714285713,213.42111,0.553352
4190003,0.432129,8.326003e-05,159.45038,915.5849749942621,915.5849796123803,854.1666666666666,290.31073,0.46746212
4200001,0.4204716,8.322002e-05,160.67017,919.1236945390701,919.1236928304037,772.5833333333334,342.53516,0.4907466
4210002,0.46406263,8.318003e-05,162.68057,1182.1724011301994,1182.172399497591,1112.125,238.70651,0.4478287
4220003,0.46260417,8.3140025e-05,160.79604,1387.3443292230368,1387.3443315150216,1282.25,194.64432,0.47658545
4230000,0.42860103,8.310002e-05,167.30095,939.3128029178171,939.3128013102447,735.5882352941177,419.38803,0.4981141
4240001,0.45460728,8.3060026e-05,167.56297,722.8809681534767,722.8809701483697,587.0,359.4675,0.5752331
4250000,0.5200048,8.302003e-05,142.25087,807.8032736778259,807.803277036796,1183.8333333333333,214.48166,0.61724275
4260002,0.5572723,8.298002e-05,137.2264,1253.7482874138016,1253.7482763667192,1626.857142857143,181.32861,0.6579385
4270002,0.5464933,8.294002e-05,142.77586,1877.4913387639183,1877.4913423646774,1560.2857142857142,194.01706,0.59740233
4280002,0.5407462,8.290002e-05,150.27533,2992.8227124214172,2992.822725676,1705.75,242.18684,0.526554
4290000,0.51035464,8.286002e-05,159.62491,2169.0824026194487,2169.082421358336,1367.3636363636363,230.28206,0.50508803
4300000,0.52192956,8.282003e-05,170.81969,2113.481420946121,2113.4814394414425,1310.2,258.89957,0.48485264
4310003,0.49790713,8.2780025e-05,165.57372,1980.2780613104503,1980.278066330486,1357.2222222222222,240.39255,0.5106285
4320002,0.5043858,8.274002e-05,171.98528,1698.5595726966858,1698.5595882226314,1211.857142857143,236.79607,0.46455908
4330002,0.51138306,8.270002e-05,186.55153,1834.4004271030426,1834.4004246192053,1272.75,277.88022,0.4863863
4340003,0.5188619,8.266002e-05,182.31096,1606.0228367718782,1606.0228350027041,978.7272727272727,351.2468,0.5020971
4350003,0.57022655,8.262002e-05,160.02711,2073.619287633896,2073.619282731414,1287.4,502.6141,0.5373413
4360001,0.584474,8.258002e-05,169.16072,2729.0256503309524,2729.025642822896,1733.4285714285713,254.63889,0.50713146
4370000,0.5782035,8.254003e-05,184.61716,2965.0104073524476,2965.0104020908475,1727.8,202.49095,0.4668249
4380002,0.5425128,8.2500024e-05,188.00739,1548.6534759998322,1548.6534791154165,975.3333333333334,259.8182,0.49201697
4390002,0.5518722,8.246002e-05,180.84148,1837.0482297284263,1837.048231979566,1403.142857142857,288.6459,0.49851155
4400000,0.5321164,8.242003e-05,191.25113,1448.2207987904549,1448.2207915773615,1190.625,272.38583,0.48285422
4410000,0.53749627,8.238003e-05,188.82004,1843.832187618528,1843.8321901102152,1416.4285714285713,302.6447,0.47570935
4420000,0.5366831,8.234003e-05,192.94836,1071.3155815154314,1071.3155836025253,1142.5,302.74384,0.5340811
4430000,0.51647854,8.230003e-05,183.61601,1004.5144040034368,1004.5143991788992,961.6923076923077,322.83868,0.52021706
4440000,0.52834636,8.2260034e-05,183.87292,1169.1236351311206,1169.1236293181778,927.3,350.5738,0.49524593
4450002,0.516549,8.222002e-05,188.65576,613.5976489782333,613.5976502551482,647.3846153846154,495.76398,0.56684995
4460003,0.53163886,8.218003e-05,181.72824,1143.594913015763,1143.5949142724276,851.5833333333334,329.6586,0.5739062
4470003,0.5425042,8.214002e-05,189.52498,1217.70168364048,1217.7016836320981,804.75,324.5244,0.49667996
4480002,0.55290776,8.210002e-05,187.13443,2111.6528596401213,2111.6528641276063,1328.9,313.90155,0.4860185
4490002,0.55859494,8.2060025e-05,188.78838,1845.048553967476,1845.0485516756773,1159.2,254.16426,0.49060145
4500000,0.5487988,8.202003e-05,189.87932,1971.6654378175735,1971.6654391502962,1397.75,359.36865,0.48546985
4510003,0.5566838,8.1980026e-05,183.23824,1426.4262023993901,1426.4261897365961,1379.7142857142858,293.87152,0.51814884
4520000,0.53173065,8.194003e-05,187.96178,1060.3221383920084,1060.3221379684715,918.4615384615385,436.16415,0.49481744
4530003,0.56114376,8.190003e-05,190.31273,2102.1366186976434,2102.136625261605,1729.8,216.06076,0.4867167
4540000,0.50507355,8.186003e-05,181.31236,835.140718460083,835.1407152101398,651.55,518.31226,0.53085494
4550001,0.4974026,8.182003e-05,147.28105,465.4345377832651,465.43453402770683,438.6875,729.83057,0.50430995
4560000,0.58007395,8.178003e-05,125.17148,452.0884085814158,452.08840789347886,340.1333333333333,551.57635,0.52679485
4570002,0.60481167,8.174002e-05,116.10525,1106.1177526031222,1106.1177510959762,1092.2857142857142,337.52267,0.49887237
4580001,0.6054252,8.170003e-05,122.37203,1903.9447446664174,1903.944745446245,1466.8333333333333,239.67021,0.58854765
4590000,0.5982503,8.166003e-05,124.20183,712.028858099665,712.0288529417345,628.0,320.41742,0.5553414
4600003,0.5641182,8.1620026e-05,115.39884,775.0839395324389,775.0839383121994,589.6666666666666,372.7884,0.52513534
4610001,0.5717699,8.158003e-05,113.09517,588.0256590843201,588.025655788871,576.2307692307693,376.28387,0.49405998
4620002,0.5746999,8.154003e-05,108.71665,530.1317818760872,530.1317828912288,419.5625,454.38086,0.49077424
4630003,0.59390515,8.1500024e-05,119.76768,745.0830487410227,745.0830401020745,561.6666666666666,402.6852,0.6087828
4640001,0.5814749,8.146003e-05,110.806366,873.0781747023265,873.0781759733956,558.2666666666667,332.50986,0.5839077
4650001,0.56260556,8.1420025e-05,107.60884,886.3981536518444,886.3981573364952,614.6363636363636,315.0077,0.5605279
4660001,0.5697876,8.138003e-05,111.79321,1410.6981697678566,1410.6981717408635,1036.125,371.42722,0.49912995
4670001,0.48460624,8.1340026e-05,166.02533,-2516.6482110704696,-2516.648212304073,5150.714285714285,356.83942,0.48634008
4680002,0.44136837,8.130003e-05,183.16057,1438.5835585594177,1438.583555869013,1025.4,409.60712,0.49282423
4690003,0.47680238,8.126003e-05,186.1995,1498.9601902167003,1498.960184617175,1087.111111111111,312.2489,0.49716282
4700003,0.48283243,8.1220016e-05,182.08759,1448.5497660296303,1448.5497672483325,1171.142857142857,305.04263,0.5565492
4710003,0.44258192,8.118003e-05,179.37175,1612.7221661806107,1612.7221673635972,1309.3333333333333,338.05127,0.52971256
4720000,0.49120483,8.114003e-05,186.06664,1582.3871792852879,1582.3871798897162,1339.75,317.3251,0.51978016
4730002,0.45907083,8.110003e-05,177.28462,1123.083567208714,1123.0835604468982,1018.8888888888889,331.31592,0.53167516
4740000,0.45979732,8.1060025e-05,178.50154,1221.5131678283215,1221.5131695307791,1185.375,389.86346,0.5036627
4750000,0.4680714,8.1020036e-05,186.70805,1348.9699006610447,1348.9698948926396,1042.111111111111,415.4201,0.46334404
4760003,0.45255896,8.0980026e-05,183.72502,1290.2554062704246,1290.2554058153182,993.1666666666666,464.06195,0.52970916
4770001,0.4466531,8.094002e-05,174.21277,858.1802302440008,858.1802280272046,645.2666666666667,492.26385,0.5207704
4780001,0.51746637,8.090003e-05,197.01305,1269.3652478721406,1269.365247218973,943.6666666666666,477.80518,0.46259433
